text,media,label
"...sudah jelas bahwa hampir semua cerita ini tidak benarJakarta (ANTARA) - Pelatih Liverpool Arne Slot menepis rumor yang mengatakan timnya berminat untuk mendatangkan bintang Napoli, Khvicha Kvaratskhelia, pada jendela transfer bulan Januari.Ia mengatakan di setiap jendela transfer, rumor akan terus ada. Dan untuk Kvaratskhelia, ia dengan tegas mengatakan rumor itu tidak benar.“Ya, itulah yang terjadi sekarang. Sembilan dari 10 kali, 99 kali dari 100 kali di akhir jendela, sudah jelas bahwa hampir semua cerita ini tidak benar. Jadi, apa yang bisa saya komentari tentang hal itu? Rumornya terus beredar, tapi tidak ada komentar dari pihak saya,” kata Slot, dikutip dari laman resmi klub, Sabtu.Baca juga:Arne Slot menilai seharusnya Bergvall dapat kartu kuning keduaRumor Kvaratskhelia muncul saat diberitakan oleh jurnalis The Athletic, David Ornstein, yang menyebut bahwa Liverpool mempertimbangkan pemain asal Georgia itu untuk didatangkan di bulan Januari.Dalam tulisan Ornstein, ia mengatakan Liverpool tidak aktif untuk mencari pemain sayap baru, tetapi mengagumi bakat Kvaratskhelia yang bersinar di Napoli sejak musim 2022/2023.The Reds disebut “mungkin” bersaing dengan Paris Saint-Germain sebagai peminat utama Kvaratskhelia.Baca juga:PSG difavoritkan gaetKvaratskhelia dari Napoli“Liverpool dapat mempertimbangkan untuk merekrut Khvicha Kvaratskhelia jika meninggalkan Napoli pada bulan Januari. #LFC tidak aktif mencari pemain sayap tetapi mengagumi pemain berusia 23 tahun tersebut, waspada terhadap situasi + mungkin bersaing jika menjadi peluang pasar,” tulis Ornstein, dikutip dari akun resmi X nya, Sabtu.Sementara itu, daripada mencari penyerang sayap baru, Liverpool dipandang membutuhkan pelapis di barisan pertahanan yang kini ditinggal Joe Gomez karena cedera.Selain itu, mereka juga dinilai masih membutuhkan pemain gelandang yang bisa memerankan “nomor 6” untuk melapisi Ryan Gravenberch.Baca juga:Kvaratskhelia sebut keajaiban Euro 2024 sebagai hari terbaiknyaPewarta: Zaro Ezza SyachniarEditor: Fitri SupratiwiCopyright © ANTARA 2025",antara.news,liga_inggris
"Kami sangat senang dengan kemenangan ini dan membagikannya dengan para suporterJakarta (ANTARA) - Pelatih Aston Villa Unai Emery senang timnya dapat mengalahkan tim tamu West Ham United dengan skor 2-1 pada putaran ketiga Piala FA 2024-2025, Sabtu dini hari WIB, saat Villa tengah merayakan ulang tahun mereka yang ke-150.""Kami sangat senang dengan kemenangan ini dan membagikannya dengan para suporter,"" ujar Emery usai pertandingan di Stadion Villa Park, dikutip dari laman web Aston Villa di Jakarta.Juru taktik asal Spanyol itu menyebut, penampilan anak-anak asuhnya terus membaik hari demi hari.Baca juga:Jadwal Piala FA: Tersajinya laga besar Arsenal vs Manchester UnitedHal tersebut, kata Emery melanjutkan, membuat para pemainnya merasa nyaman di lapangan dan membuat mereka bisa mengendalikan serta mendominasi pertandingan versus West Ham.Aston Villa, yang awalnya tertinggal 0-1 lantaran gelandang West Ham Lucas Paqueta melesakkan gol pada menit kesembilan, pada akhirnya mampu memenangi pertandingan berkat gol Amadou Onana (71') dan Morgan Rogers (76').""Kami harus sabar untuk membelah pertahanan mereka. Permainan kami berkembang sepanjang laga. Aston Villa sudah tujuh kali menjuarai turnamen ini (Piala FA-red) dan trofi ini penting artinya untuk para pendukung kami,"" tutur Emery.Keberhasilan Aston Villa mengandaskan lawannya di putaran ketiga Piala FA 2024-2025 membuat mereka berhak melaju ke putaran keempat yang akan digelar pada 8 Februari 2025.Gelandang serang Aston Villa Morgan Rogers juga memuji determinasi dan perjuangan rekan-rekannya untuk mengandaskan perlawanan West Ham United.""Saya bersukur kami bisa menang. Saya pikir kami bermain dengan baik. Terus menekan dan kami beruntung dapat membuat gol,"" tutur Rogers.Selain Aston Villa, Wycombe Wanderers juga sukses melangkah ke putaran keempat setelah mengalahkan Portsmouth 2-0 pada Sabtu dini hari WIB.Pada Sabtu malam, laga-laga putaran ketiga Piala FA 2024-2025 akan berlangsung, di mana tim-tim Liga Inggris yakni Chelsea, Liverpool, Leicester City, Brighton Hove and Albion,  Nottingham Forest, Wolverhampton Wanderers dan Bournemouth tidak menghadapi sesama klub Liga Inggris.Wolverhampton akan melawan Bristol City, Liverpool melawan Accrington Stanley, Leicester City versus QPR, Bournmouth versus West Bromwich Albion, Chelsea menghadapi Morecambe, Norwich City menghadapi Brighton Hove and Albion dan Notthingham Forest bersua Luton Town.Pertandingan besar di putaran ketiga Piala FA 2024-2025 baru berlangsung pada Minggu (12/11) yakni Arsenal versus Manchester United di Stadion Emirates, London.Baca juga:Klasemen Liga Inggris: Arsenal gagal pangkas jarak dengan LiverpoolBaca juga:Bek Aston Villa Pau Torres absen dua bulan karena patah metatarsalPewarta: Michael SiahaanEditor: Fitri SupratiwiCopyright © ANTARA 2025",antara.news,liga_inggris
"Golden Boot musim 2024-2025 untuk sementara masih menempatkan penyerang sayap Liverpool Mohamed Salah di posisi teratas dengan 18 gol.Jakarta (ANTARA) - Persaingan tahta pencetak gol terbanyak Liga Inggris atau Golden Boot musim 2024-2025 untuk sementara masih menempatkan penyerang sayap Liverpool Mohamed Salah di posisi teratas dengan 18 gol.Namun, dikutip dari laman Liga Inggris di Jakarta, Sabtu, Mohamed Salah bukanlah pemain yang paling efisien di liga tersebut untuk urusan menorehkan skor.Pihak Liga Inggris mencatat, penyerang sayap Brentford Bryan Mbeumo merupakan penyerang yang paling jarang membuang peluang sampai pekan ke-20.Sebanyak 13 gol yang sudah dibuat Mbeumo, lima gol lebih sedikit daripada Salah, datang dari 29 tendangan tepat ke gawang (yang tidak diblok). Artinya, Mbeumo dapat mengubah 44,83 persen tembakannya menjadi gol.Sedangkan Salah menghadirkan 18 golnya dari 62 tembakan ke sasaran (yang tidak diblok) atau dengan persentase konversi 29,03 persen.Pencapaian itu cuma menjadi peringkat ketiga untuk urusan efisiensi di Liga Inggris 2024-2025, mengingat di atas Salah ada penyerang Newcastle Alexander Isak (13 gol dari 39 tembakan ke gawang yang tidak diblok, konversi 33,33 persen).Sejauh ini, ada lima pemain yang masih bersaing ketat untuk mendapatkan Golden Boot Liga Inggris 2024-2025.Selain Salah (18 gol), ada penyerang Manchester City Erling Haaland (16 gol), Alexander Isak (13 gol), gelandang serang Chelsea Cole Palmer (13 gol), dan Bryan Mbeumo (13 gol).Mohamed Salah pun menuju Golden Boot keempatnya di Liga Inggris, setelah merebut gelar itu pada musim 2017-2018, 2018-2019 dan 2021-2022.Sampai saat ini hanya ada satu nama yang empat kali menyandang status pemain tertajam di Liga Inggris dalam semusim, yakni Thierry Henry.Adapun Erling Haaland akan menjadi pencetak gol terbanyak Liga Inggris tiga musim berturut-turut, jika dirinya mengantongi Golden Boot 2024-2025.Andai bisa mewujudkan itu, Haaland akan menjadi pemain ketiga yang sukses melakukannya setelah Alan Shearer dan Thierry Henry.Menariknya, berdasarkan waktu terciptanya gol, Salah paling banyak melesakkan gol pada babak kedua (16 gol), dengan 14 di antaranya terjadi pada 30 menit akhir pertandingan dan hanya membuat dua gol pada paruh pertama laga.Lalu Haaland membuat 12 gol pada babak pertama dan empat gol di babak kedua. Dari 12 gol tersebut, enam gol datang pada rentang menit ke-16 sampai 30.Hal itu menunjukkan bahwa Salah memiliki kekuatan dan stamina yang sangat baik untuk mengeksploitasi kelelahan lawan pada menit-menit akhir.Haaland, yang 19 kali bermain penuh dari 20 pertandingannya di Liga Inggris musim ini, pun memperlihatkan bahwa dirinya mempunyai konsentrasi tinggi sejak awal hingga akhir pertandingan. Itu terlihat dari dirinya juga yang telah membuat dua gol pada menit ke-76 sampai 90 dari total empat golnya pada babak kedua.Perlombaan untuk meraih Golden Boot Liga Inggris 2024-2025 akan berlanjut kembali mulai Rabu (15/1) dini hari WIB lantaran akhir pekan ini menjadi momen pelaksanaan putaran ketiga Piala FA 2024-2025.Baca juga:Manchester United perpanjang kontrak Amad DialloBaca juga:City dikabarkan capai kesepakatan personal dengan Omar MarmoushPewarta: Michael SiahaanEditor: Budisantoso BudimanCopyright © ANTARA 2025",antara.news,liga_inggris
"Jakarta (ANTARA) - Manchester City dikabarkan mencapai kesepakatan personal dengan penyerang Eintracht Frankfurt Omar Marmoush.Namun The Citizens masih belum melakukan kontak langsung dengan pihak Frankfurt. Pemain tim nasional Mesir tersebut dibanderol oleh Frankfurt seharga 80 juta euro.""Marmoush pada prinsipnya telah setuju untuk bergabung dengan City tetapi negosiasi tidak akan mudah dengan Eintracht,"" tulis Sky Sports, Jumat.The Sky Blues memang tengah memasuki bursa musim dingin dengan menargetkan sejumlah pemain, terutama Marmoush yang diyakini oleh pihak manajemen mampu memberikan perubahan di lini serang.Selain Marmoush, tim asuhan Pep Guardiola tersebut juga tengah memburu dua pemain bertahan.Manchester City telah mengajukan tawaran sebesar 50 juta euro untuk menebus klausul dari bek Lens Abdukodir Khusanov. Pemain timnas Uzbekistan tersebut sepakat bergabung dengan Manchester City pada Januari.Selain Khusanov, Manchester City juga semakin dekat untuk memboyong pemain potensial Palmeiras Vitor Reis menuju Stadion Etihad.Sky Sports melaporkan bahwa pihak Manchester City telah terbang ke Palmeiras pada Rabu lalu untuk membicarakan kesepakatan kontrak pemain berusia 18 tahun tersebut.Baca juga:Manchester United perpanjang kontrak Amad DialloBaca juga:Everton resmi pecat pelatih Sean DycheBaca juga:Virgil van Dijk menantikan leg kedua lawan Tottenham HotspurPewarta: Fajar SatriyoEditor: Eka Arifa RusqiyatiCopyright © ANTARA 2025",antara.news,liga_inggris
"Amad telah menandatangani kontrak baru yang akan membuat bertahan bersama Manchester United hingga 30 Juni 2030Jakarta (ANTARA) - Manchester United mengumumkan perpanjangan kontrakrisiko starmereka, Amad Diallo pada Jumat.""Amad telah menandatangani kontrak baru yang akan membuat bertahan bersama Manchester United hingga 30 Juni 2030,"" kata klub Liga Premier Inggris tersebut di situs resmi.Pemain berusia 22 tahun tersebut tercatat telah tampil 50 kali dan mencetak sembilan gol sejak bergabung ke Old Trafford dari Atalanta pada 2021.Dia menjadi salah satu pemain penting MU di musim ini, dengan menyumbangkan enam gol dan tujuh assist.Amad mengatakan bahwa dia bangga bisa terus bermain untuk MU dan berambisi untuk mengukir sejarah di masa depan.Baca juga:Amorim yakin Amad Diallo perpanjang kontrak""Saya belajar banyak sejak tiba di sini empat tahun lali; saya berterima kasih kepada jajaran pelatih dan staf yang membantu saya berkembang dan para suporter yang terus menyemangati saya setiap hari,"" lanjutnya.Amad yakin bahwa klubnya bisa keluar dari masa sulit dan kembali membuat para suporter bangga.“ini musim yang sulit bagi semuanya, tetapi saya yakin kami (MU) berada di jalur yeh tepat dan masa depan akan istimewa. Saya siap memberikan segalanya untuk membantu tim dan membuat suporter kami bangga,"" katanya.Baca juga:Amorim senang dengan kemampuan bertahan Amad DialloBaca juga:Borong dua gol MU, Van Nistelrooy layangkan pujian untuk Amad DialloPewarta: Hendri Sukma IndrawanEditor: Junaydi SuswantoCopyright © ANTARA 2025",antara.news,liga_inggris
"Jakarta (ANTARA) - Everton resmi memecat pelatih Sean Dyche beberapa jam sebelum pertandingan Piala FA melawan Peterborough dimulai.The Toffees dijadwalkan menjamu Peterborough di Babak Ketiga Piala FA pada Jumat pukul 02.45 dini hari WIB atau pukul 19.45 waktu setempat. Namun, Everton dipastikan tidak akan dipimpin Dyche di laga itu.""Everton Football Club mengonfirmasi bahwa Sean Dyche sudah dibebastugaskan dari tugasnya sebagai manajer tim utama. Ian Woan, Steve Stone, Mark Howard, dan Billy Mercer juga meninggalkan klub,"" ujar pernyataan resmi klub Merseyside itu.Untuk sementara, pelatih tim U-18 Leighton Baines dan kapten tim Seamus Coleman akan jadi pelatih sementara sampai klub menemukan pelatih baru.Everton memutuskan untuk memecat Dyche setelah rentetan hasil buruk yang didapat tim. Mereka hanya menang sekali dari 11 laga terakhir, sehingga membuat Everton kini berada di posisi ke-16 klasemen Liga Premier Inggris dengan 16 poin dan hanya terpaut satu angka dari zona degradasi.Dyche ditunjuk sebagai pelatih Everton pada 2023. Selama dilatihnya, Everton tercatat meraih 26 kemenangan, 26 kali seri, dan kalah 32 kali dari 96 laga.Baca juga:Dyche puji kerja keras Everton usai selamat dari jurang degradasiPewarta: Hendri Sukma IndrawanEditor: Junaydi SuswantoCopyright © ANTARA 2025",antara.news,liga_inggris
"Jakarta (ANTARA) - Kapten Liverpool Virgil van Dijk sangat menantikan laga leg kedua semifinal Piala Liga melawan Tottenham Hotspur setelah timnya kalah di leg pertama dengan skor 0-1, Kamis WIB.Pada laga yang digelar di Stadion Tottenham Hotspur itu, tim tuan rumah menang tipis berkat gol Lucas Bergvall pada menit ke-86 atau beberapa saat setelah pemain 18 tahun itu lolos dari kartu kuning kedua karena melanggar Kostas Tsimikas.“Seperti yang saya katakan, ini adalah babak pertama dan kami memiliki lebih dari 90 menit tersisa dan seperti yang saya katakan, saya sangat menantikannya,"" kata Van Dijk, dikutip dari laman resmi klub, Kamis.Kekalahan ini membuat rekor tak terkalahkan The Reds di 24 pertandingan terhenti. Ini merupakan kekalahan kedua mereka di musim ini setelah yang pertama terjadi saat melawan Nottingham Forest pada 14 September tahun lalu di Anfield.Ketika ditanya mengapa timnya bisa kalah, bek tengah asal Belanda itu menyampaikan timnya tak dalam kondisi permainan terbaik.“Jelas kami bermain melawan tim yang intens dengan pemain menyerang yang bagus. Mereka bisa mempersulitnya, mereka terus berlari,"" jelas bek 33 tahun tersebut.Baca juga:Arne Slot menilai seharusnya Bergvall dapat kartu kuning kedua“Saya pikir kami menciptakan momen-momen bagus dan peluang-peluang bagus pada saat-saat tertentu, menurut saya, bukan peluang-peluang yang benar-benar besar, namun masih cukup untuk membuat kami bisa mencetak gol,"" tambah dia.Ia juga mengakui Spurs bermain lebih baik dari pertemuan pertama dua pekan lalu di tempat yang sama ketika mereka menyerah dengan skor 3-6.“Tetapi mereka mampu mempertahankannya jauh lebih baik dibandingkan saat kami bermain di sini beberapa minggu lalu,"" tutur dia.Laga leg kedua semifinal Piala Liga akan dimainkan pada 7 Februari WIB di Anfiield. Sebelum melakoni laga itu, Liverpool akan menjalani tujuh pertandingan, yaitu melawan Accrington, Nottingham Forest, Brentford, Lille, Ipswich Town, PSV Eindhoven, dan AFC Bournemouth.Baca juga:Lucas Bergvall antar Tottenham kalahkan Liverpool di LondonBaca juga:Postecoglou pastikan Rodrigo Bentancur dalam kondisi stabilPewarta: Zaro Ezza SyachniarEditor: Eka Arifa RusqiyatiCopyright © ANTARA 2025",antara.news,liga_inggris
"Jakarta (ANTARA) - Manchester City dikabarkan sedang mengincar penyerang asal Mesir yang memperkuat Eintracht Frankfurt, Omar Marmoush, untuk didatangkan pada Januari.Marmoush sedang diupayakan City untuk membantu mereka bangkit dari keterpurukan musim ini di Liga Inggris dan Liga Champions.""Manchester City sedang mengerjakan kesepakatan untuk mengontrak striker Eintracht Frankfurt Omar Marmoush,"" tulis Fabrizio Romano melalui akun resmi X miliknya, Kamis.Marmoush menjadi komoditas panas di bursa transfer setelah penampilan gemilangnya bersama Frankfurt selama dua musim.Di musim ini, penyerang 25 tahun itu telah mengemas 13 gol dan delapan assist dari 15 pertandingan untuk mengantarkan timnya di peringkat ketiga klasemen Liga Jerman dengan 27 poin dari 15 laga atau selisih sembilan poin dari Bayern Muenchen di puncak.Secara keseluruhan, pemain yang berposisi sebagai striker itu telah mencetak 18 gol dan 12 assist dari 24 pertandingan di semua kompetisi musim ini.Baca juga:Arne Slot menilai seharusnya Bergvall dapat kartu kuning keduaTak hanya Marmoush, City juga dikabarkan berambisi memperkuat lini belakangnya dengan mendatangkan bek tengah RC Lens, Abdukodir Khusanov.Bek tengah asal Uzbekistan berusia 20 tahun yang pernah melawan Indonesia di semifinal Piala Asia U-23 2024 itu pada musim ini telah memainkan 16 pertandingan dengan satu assist untuk Lens. Ia membawa timnya berada di posisi ketujuh klasemen Liga Prancis dengan 24 poin dari 16 pertandingan.Namun, kata Romano, hingga saat ini belum ada kesepakatan antara kedua belah pihak terkait kepindahan Marmoush dan Khusanov ke Stadion Etihad.""Belum ada kesepakatan tetapi perundingan berlanjut seiring #MCFC mengintensifkan upaya untuk mengamankan internasional Mesir yang berusia 25 tahun dan internasional Uzbekistan yang berusia 20 tahun,"" tulis Romano.Baca juga:Wolverhampton datangkan bek Pantai Gading Emmanuel Agbadou dari ReimsBaca juga:West Ham United tunjuk Graham Potter sebagai manajer baruPewarta: Zaro Ezza SyachniarEditor: Eka Arifa RusqiyatiCopyright © ANTARA 2025",antara.news,liga_inggris
"Jakarta (ANTARA) - Pelatih Persita Tangerang, Fabio Lefundes, menilai dua bek sayap Persija Jakarta tampil bagus saat menghadapi timnya, pada pertandingan Liga 1 di Jakarta International Stadium, Jakarta, Minggu.Pada pertandingan yang dimenangi Persija dengan skor 2-0 tersebut, kedua bek sayap Persija yakni Rio Fahmi dan Firza Andika terlihat sulit mengirimkan umpan-umpan berbahaya ke jantung pertahanan Persita. Namun Lefundes menilai baik Rio dan Firza merupakan pemain-pemain yang bagus.“Kami memiliki strategi untuk memblok mereka (Rio dan Firza), tetapi mereka adalah pemain bagus. Saat kami memblok mereka, Rizky Ridho bertindak sebagai gelandang bertahan. Terkadang kami harus memilih apa yang harus dilakukan saat tahu seseorang sedang memegang bola,” kata Lefundes pada jumpa pers setelah pertandingan.Kedua gol Persija tercipta berkat operan dari Ryo Matsumura. Pemain asal Jepang itu mengirim umpan silang untuk disundul Marko Simic yang menjadi gol pertama, sedangkan Ryo mengirim umpan terobosan untuk diselesaikan dengan apik oleh pemain pengganti Rayhan Hannan yang berbuah gol kedua Persija.Baca juga:Persija samakan poin dengan Persebaya setelah tundukkan PersitaDalam kesempatan itu, Lefundes secara tersurat mengakui kagum dengan jumlah penonton yang hadir menyaksikan pertandingan. Lefundes pun berharap Persita dapat segera kembali bermarkas di Stadion Indomilk Arena, Tangerang, sehingga para penggemar dapat lebih mudah menyaksikan tim asuhannya bermain.“Pada putaran pertama, kami berkeliling Indonesia (sebagai tuan rumah), karena kami tidak punya kandang. Tiga pertandingan kandang terakhir dimainkan lebih dekat dari Tangerang. Pada pertandingan kandang berikutnya kami akan kembali bermain di Bogor. Saya ingin merasakan pengalaman ini kandang sendiri,” ujar pelatih asal Brasil itu.“Waktu masih melatih Madura United, tim saya pernah bermain melawan Persita di Indomilk Arena. Banyak penggemar yang datang saat itu. Saya berharap para penggemar dapat terus mendampingi kami, saya menantikan mereka,” tutur Lefundes.Persita yang saat ini menghuni peringkat ketujuh klasemen sementara Liga 1, akan menjamu Madura United pada Jumat (24/1), sebelum menutup bulan ini dengan melawat ke markas tim peringkat kedua Persebaya pada 31 Januari.Baca juga:Jadwal Liga 1 Indonesia: Persebaya jumpa Malut, Persib hadapi DewaPewarta: A Rauf Andar AdipatiEditor: Junaydi SuswantoCopyright © ANTARA 2025",antara.news,liga_inggris
"Jakarta (ANTARA) - Pelatih Persija Jakarta, Carlos Pena, mengatakan kehadiran 28 ribu penggemar Macan Kemayoran saat tim asuhannya menang 2-0 atas Persita Tangerang pada pertandingan Liga 1 di Jakarta International Stadium (JIS), Jakarta, Minggu, serasa 50 ribu orang.Berdasarkan catatan Liga Indonesia Baru (LIB), laga tersebut disaksikan oleh 28.027 penonton secara langsung. Jumlah tersebut melampaui rekor jumlah penonton kandang milik Persebaya musim ini, dengan catatan 27.190 penonton saat mereka menjamu Persija pada November 2024.“28 ribu (penonton) tapi terasa seperti 50 ribu, karena mereka menciptakan atmosfer yang luar biasa. Mereka bernyanyi saat kami menyerang dan bertahan, mereka mendorong kami, mereka sangat membantu kami,” kata Carlos Pena pada jumpa pers setelah pertandingan.Kemenangan itu sekaligus membuat Macan Kemayoran semakin menempel tim peringkat kedua, Persebaya. Saat ini baik Persija maupun Persebaya memiliki catatan poin yang sama yakni 37 poin, sedangkan Persija harus berada di posisi ketiga karena kalahhead to headdari Persebaya.Pada pertandingan kandang berikutnya yakni menjamu PSBS Biak pada awal Februari, Persija akan kembali bermain di Stadion Patriot, Bekasi. Pelatih Carlos sejujurnya menilai kondisi itu kurang ideal, tetapi ia yakin anak asuhnya akan tetap mampu menampilkan permainan terbaik.“Kami akan beradaptasi di Stadion Patriot, karena sana kami juga punya The Jakmania (kelompok penggemar Persija). Bersama mereka, kami menjadi kuat,” ujar pelatih asal Spanyol itu.Sebelum menjamu PSBS Biak, Persija akan terlebih dahulu melawat ke markas Persis Solo pada Minggu (26/1). Pada pertemuan pertama yang dimainkan Agustus lalu, Persija mengantungi kemenangan 2-1 atas Persis, tim berjuluk Laskar Sambernyawa itu juga saat ini sedang terpuruk di dasar klasemen.Meski demikian, Pelatih Carlos tetap mewaspadai penuh kekuatan Persis dan tidak memandang sebelah mata.“Kami menghormati semua lawan, laga melawan Persis akan sangat sulit. Kami akan melakukan persiapan di sepanjang pekan, kami menjaga momentum dan harus ambisius. Kami harus pergi ke Solo dengan ambisi membawa pulang tiga poin,” tutur mantan pelatih klub Thailand, Ratchaburi, tersebut.Pewarta: A Rauf Andar AdipatiEditor: Michael Teguh Adiputra SiahaanCopyright © ANTARA 2025",antara.news,liga_inggris
"Jakarta (ANTARA) - Eks pemain PSM Makassar dan tim nasional Indonesia Ardan Aras mengatakan, turnamen sepak bola usia remaja Piala Soeratin dapat melahirkan pesepak bola-pesepak bola hebat di masa depan.""Kalau perlu sampai bermain di Liga Thailand atau liga-liga di Eropa, kenapa tidak?"" ujar Ardan, yang kini menjadi anggota DPRD Kabupaten Polewali Mandar, Sulawesi Barat, dikutip dari keterangan tertulis yang diterima pewarta di Jakarta, Minggu.Oleh karena itu, dia pun mengapresiasi pelaksanaan Amartha Piala Soeratin U-13 di tingkat provinsi Sulawesi Barat, di mana SSB Mitra Manakarra keluar sebagai juara.SSB Mitra Manakarra menundukkan PS Taeso Putra melalui adu tendangan penalti dengan skor 7-5. Pada dua babak 2x35 menit, kedua tim imbang 3-3.Pemain terbaik dan pencetak gol terbanyak pada turnamen itu, M Fayyad, mengaku senang dirinya dapat menjadi pemain terbaik dan pencetak gol terbanyak. M Fayyad pun membawa timnya menjadi kampiun.""Alhamdulillah, saya senang sekali bisa terpilih menjadi pemain terbaik dan top skor sekaligus juara. Namun ini bukan karena saya sendiri, tapi juga lantaran kerja keras tim dan instruksi dari pelatih. Saya akan berusaha keras untuk bisa tampil maksimal pada putaran nasional nanti,” tutur Fayyad.Sebagai juara, Mitra Manakarra pun berhak mewakili Sulawesi Barat untuk tampil di Piala Soeratin U-13 putaran nasional yang akan diselenggarakan di Daerah Istimewa Yogyakarta pada Februari 2025.Asprov PSSI Sulawesi Barat pun mengapresiasi pelaksanaan Amartha Piala Soeratin U-13 di provinsi mereka.""Kami berterima kasih dengan dukungan yang diberikan Amartha dan juga tim dari Jakarta yang ikut menyupervisi kami, sehingga kompetisi ini bisa berjalan sukses. Banyak masukan yang menjadi pembelajaran yang sangat besar untuk kami supaya bisa lebih berkembang,"" tutur Sekretaris Umum Asprov PSSI Sulawesi Barat Jufri.Pewarta: A Rauf Andar AdipatiEditor: Michael Teguh Adiputra SiahaanCopyright © ANTARA 2025",antara.news,liga_inggris
"Yogyakarta (ANTARA) - Federasi Futsal Indonesia (FFI) menegaskan penerapan sains keolahragaan atau ""sport science"" sangat penting, salah satunya demi mengurangi risiko cedera pemain futsal di Indonesia.""Penggunaan 'sport science' sangat penting termasuk untuk menghindari cedera pemain, untuk menghitung data-data latihan kan perlu 'sport science' itu,"" ujar Deputi Sekretaris Jenderal III FFI Dirgantara Pangaribuan saat ditemui di GOR Amongrogo, Kota Yogyakarta, Minggu.Dirgantara menyebut, FFI telah memulai penerapan 'sport science' dengan pendekatan berbasis data.Pendekatan itu memungkinkan pemantauan kondisi fisik pemain secara lebih presisi, sekaligus membantu merancang program latihan yang lebih aman dan efektif.""Melalui data, kita dapat menghitung kesiapan fisik pemain dan merancang program latihan yang sesuai. Pendekatan ini nantinya akan dikembangkan untuk tim nasional futsal, baik putra maupun putri,"" ucap Dirgantara.Sebagai langkah konkret, dia melanjutkan, FFI sudah memperkenalkan ""sport science"" ke berbagai daerah melalui program kunjungan ke sekolah (school visit). Dalam program ini, FFI mengenalkan sejumlah aplikasi yang dapat digunakan pelatih untuk meningkatkan kualitas latihan, salah satunya aplikasi 'LongoMatch'.""Itu aplikasi yang dimana pelatih itu bisa menerapkan kepelatihannya berdasarkan data,"" kata dia.Dirgantara juga menegaskan bahwa pemanfaatan teknologi dan pendekatan ilmiah kini menjadi kebutuhan yang tak terelakkan untuk meningkatkan kualitas permainan futsal di Indonesia.""Saat ini, pelatih fisik, pelatih kepala, hingga pelatih kiper semuanya sudah menggunakan ilmu-ilmu sains itu di pelatihan karena itu pasti mendukung,"" tutur dia.Pewarta: Luqman HakimEditor: Michael Teguh Adiputra SiahaanCopyright © ANTARA 2025",antara.news,liga_inggris
"Jakarta (ANTARA) - Persija Jakarta menyamakan koleksi poin Persebaya Surabaya di klasemen sementara, berkat kemenangan 2-0 atas Persita Tangerang, pada pertandingan Liga 1 yang dimainkan di Jakarta International Stadium, Jakarta, Minggu.Gol-gol Macan Kemayoran dibukukan oleh Marko Simic pada menit ke-45+2 dan Rayhan Hannan pada menit ke-60.Persija kini menduduki posisi ketiga di klasemen sementara, dengan 37 poin, jumlah poin yang sama dengan Persebaya. Persija berada di bawah Persebaya karena kalah head to head. Sedangkan Persita tertahan di posisi ketujuh dengan 30 poin.Persija mendominasi permainan sejak awal laga, tetapi mereka kesulitan menciptakan peluang bersih. Maciej Gajos mencoba memecah kebuntuan lewat dua sepakan spekulasi yang masih melambung.Upaya Persija untuk meneror pertahanan Persita dari kedua sektor sayap gagal berbuah ancaman nyata. Umpan-umpan silang dari Firza Andika dan Rio Fahmi terlalu mudah untuk diantisipasi para pemain bertahan tim tamu.Baca juga:Persija ingin jaga momentum belum kalah di kandang saat jamu PersitaBek Ondrej Kudela mencoba melepaskan tembakan dari situasi kemelut, tetapi masih melambung. Demikian pula tembakan Gustavo Almeida yang menyambut umpan silang Ryo Matsumura.Persita balas mengancam melalui satu serangan balik. Kali ini sundulan Marios Ogkmpoe membentur mistar gawang meski Andritany Ardhiyasa sudah mati langkah.Kebuntuan baru pecah menjelang turun minum. Ryo yang berada di sisi kiri pertahanan Persita mengirim umpan silang untuk disambut tandukan Simic. Skor 1-0 untuk keunggulan Persija menutup babak pertama.Memasuki babak kedua, Persija langsung kembali menggebrak melalui tembakan Simic yang ditepis kiper Igor Carreira.Baca juga:Persita percaya diri hadapi PersijaPersita bukan tanpa ancaman. Marios sempat melepaskan tembakan lemah yang mudah ditangkap kiper Andritany.Pada menit ke-68, Persija menggandakan keunggulan melalui pemain pengganti Rayhan Hannan. Rayhan menerima operan dari Ryo, menggiring bola sedikit, sebelum menyelesaikannya dengan tembakan kaki kanan yang melesak masuk gawang Igor.Setelah gol Rayhan, tempo permainan tidak banyak berubah, tetapi tidak tercipta gol tambahan. Peluang bagus terakhir di laga ini dimiliki pemain pengganti Pablo Andrade melalui sepakan spekulasinya yang melebar.Susunan pemain:Persija:Andritany Ardhiyasa, Ilham Rio Fahmi, Rizky Ridho, Ondrej Kudela, Muhammad Ferarri, Firza Andika, Ramon Bueno, Maciej Gajos, Ryo Matsumura, Marko Simic, Gustavo AlmeidaPelatih: Carlos PenaPersita:Igor Carreira, Ryuji Utomo, Sin Yeong-bae, Muhammad Toha, Ikwan Ali Tanamal, Tamirlan Kozubaev, Mario Jardel, Rifky Dwi Septiawan, Marios Ogkmpoe, Eber Bessa, Aji KusumaPelatih: Fabio LefundesBaca juga:Persija ingin menjaga tren menang demi bersaing juarai Liga 1Pewarta: A Rauf Andar AdipatiEditor: Junaydi SuswantoCopyright © ANTARA 2025",antara.news,liga_inggris
